Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1303,60,RL,92.0,9.222367752188902,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740.0,Unf,0.0,425,1165.0,GasA,Ex,Y,SBrkr,1203.0,1323.0,0,2526.0,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994,RFn,3,844.0,TA,TA,Y,309.0,78.0,0,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,12.577639650232573
1304,20,RL,73.0,9.069813136839207,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616,1616.0,GasA,Ex,Y,SBrkr,1616.0,0.0,0,1616.0,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2005,RFn,3,834.0,TA,TA,Y,208.0,59.0,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,12.354496960983985
1305,160,RM,32.0,8.120886021092838,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976,976.0,GasA,Ex,Y,SBrkr,976.0,732.0,0,1708.0,0,0,2,0,3,1,Gd,7,Maj1,0,NA,Detchd,2004,Unf,2,380.0,TA,TA,Y,0.0,40.0,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,11.775297421715827
1306,20,RL,108.0,9.486000469200638,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572.0,Unf,0.0,80,1652.0,GasA,Ex,Y,SBrkr,1652.0,0.0,0,1652.0,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006,Fin,2,840.0,TA,TA,Y,404.0,102.0,0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,12.691583538230217
1307,120,RL,48.0,8.847359875474174,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1368,1368.0,GasA,Ex,Y,SBrkr,1368.0,0.0,0,1368.0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,474.0,TA,TA,Y,132.0,35.0,0,0,0,0,NA,NA,NA,0,9,2006,New,Partial,12.218500103788143
1308,20,RL,60.0,8.996280439395015,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746.0,Unf,0.0,244,990.0,GasA,Ex,Y,SBrkr,990.0,0.0,0,990.0,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,2000,Unf,2,480.0,TA,TA,Y,0.0,64.0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,11.835016210489899
1309,20,RM,100.0,9.392745258631441,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144.0,ALQ,530.5071334881184,172,924.0,GasA,Ex,Y,SBrkr,1122.0,0.0,0,1122.0,1,0,1,0,2,1,Gd,6,Typ,0,NA,Attchd,1948,Unf,2,528.0,TA,TA,Y,0.0,36.0,0,0,0,0,NA,GdWo,NA,0,5,2008,WD,Normal,11.898194668458823
1310,20,RL,66.5,8.875426919818963,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200.0,Unf,0.0,78,1278.0,GasA,Gd,Y,SBrkr,1294.0,0.0,0,1294.0,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1991,RFn,2,496.0,TA,TA,Y,112.0,51.0,0,0,0,0,NA,GdWo,NA,0,6,2008,WD,Normal,12.09626335986454
1311,20,RL,100.0,9.770013301136158,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406.0,Unf,0.0,496,1902.0,GasA,TA,Y,SBrkr,1902.0,0.0,0,1902.0,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959,Fin,2,567.0,TA,TA,Y,0.0,207.0,162,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,12.721888795877375
1312,20,RL,68.0,9.08421009483197,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925.0,Unf,0.0,349,1274.0,GasA,Ex,Y,SBrkr,1274.0,0.0,0,1274.0,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2005,RFn,2,508.0,TA,TA,Y,264.0,98.0,0,0,0,0,NA,NA,NA,0,1,2007,New,Partial,12.220966184120165
1313,60,RL,91.0,9.166701914946353,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482.0,Unf,0.0,971,1453.0,GasA,Ex,Y,SBrkr,1453.0,1357.0,0,2810.0,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990,RFn,2,750.0,Gd,Gd,Y,470.2609036031175,0.0,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,12.618185607609803
1314,60,RL,108.0,9.6006918422743,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393,1393.0,GasA,Ex,Y,SBrkr,1422.0,1177.0,0,2599.0,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999,Fin,3,779.0,TA,TA,Y,470.2609036031175,30.0,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,12.716405147731708
1315,20,RL,60.0,9.010791269515602,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732.0,Unf,0.0,216,948.0,GasA,Ex,Y,SBrkr,948.0,0.0,0,948.0,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956,Unf,1,280.0,TA,TA,Y,0.0,36.0,0,0,0,0,NA,NA,NA,0,10,2007,WD,Normal,11.686887175419702
1316,60,RL,85.0,9.312535884290853,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,276.0,176,952.0,GasA,TA,Y,SBrkr,1092.0,1020.0,0,2112.0,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969,Unf,2,576.0,TA,TA,Y,280.0,0.0,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,12.239995696974733
1317,20,RL,61.0,9.232786560806012,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1622,1622.0,GasA,Ex,Y,SBrkr,1630.0,0.0,0,1630.0,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008,RFn,3,860.0,TA,TA,Y,172.0,42.0,0,0,0,0,NA,NA,NA,0,1,2009,WD,Normal,12.596403811053621
1318,120,FV,47.0,8.350193650720067,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1352,1352.0,GasA,Ex,Y,SBrkr,1352.0,0.0,0,1352.0,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,RFn,2,466.0,TA,TA,Y,0.0,241.0,0,0,0,0,NA,NA,NA,0,4,2007,New,Partial,12.249615734512616
1319,20,RL,70.0,9.601165503344832,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1753,1753.0,GasA,Ex,Y,SBrkr,1787.0,0.0,0,1787.0,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001,RFn,3,748.0,TA,TA,Y,198.0,150.0,0,0,0,0,NA,NA,NA,0,8,2006,WD,Normal,12.524530013005734
1320,20,RL,75.0,9.231710397712375,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492.0,Unf,0.0,372,864.0,GasA,Ex,Y,SBrkr,948.0,0.0,0,948.0,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1954,Unf,1,248.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,2,2007,WD,Normal,11.6172944892629
1321,20,RL,70.0,9.036106025364846,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189.0,Rec,530.5071334881184,628,1478.0,GasA,Gd,Y,SBrkr,1478.0,0.0,0,1478.0,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957,RFn,2,442.0,TA,TA,Y,114.0,0.0,0,0,216,0,NA,NA,NA,0,6,2009,WD,Normal,11.960817678718287
1322,20,RL,52.0,8.799058378546453,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0,0.0,Floor,TA,N,SBrkr,720.0,0.0,0,720.0,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1955,Unf,1,287.0,TA,Fa,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,11.19135563385109
1323,60,RL,107.0,9.228867676590067,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674.0,Unf,0.0,76,750.0,GasA,Ex,Y,SBrkr,1061.0,862.0,0,1923.0,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992,RFn,2,564.0,TA,TA,Y,240.0,39.0,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,12.154784614286667
1324,30,RL,50.0,8.581294116822761,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280.0,Unf,0.0,140,420.0,GasA,Gd,Y,SBrkr,708.0,0.0,0,708.0,0,0,1,0,2,1,Fa,5,Typ,0,NA,NA,1980,NA,0,0.0,NA,NA,Y,164.0,0.0,0,0,0,0,NA,NA,NA,0,12,2009,WD,Normal,11.320565693461432
1325,20,RL,75.0,9.209039526243135,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1795,1795.0,GasA,Ex,Y,SBrkr,1795.0,0.0,0,1795.0,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,895.0,TA,TA,Y,0.0,49.0,0,0,0,0,NA,NA,NA,0,2,2007,New,Partial,11.898194668458823
1326,30,RM,40.0,8.19891444498699,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,796,796.0,GasA,Fa,N,SBrkr,796.0,0.0,0,796.0,0,0,1,0,2,1,TA,5,Typ,0,NA,NA,1980,NA,0,0.0,NA,NA,N,0.0,0.0,100,0,0,0,NA,MnPrv,NA,0,1,2008,WD,Normal,10.915106645867503
1327,30,RH,70.0,8.359603270841466,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544.0,Unf,0.0,0,544.0,GasA,Ex,Y,SBrkr,774.0,0.0,0,774.0,0,0,1,0,3,1,Gd,6,Typ,0,NA,NA,1980,NA,0,0.0,NA,NA,Y,0.0,0.0,286,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,11.277215789596893
1328,20,RL,60.0,8.79497643168877,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641.0,Unf,0.0,175,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0,816.0,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982,Unf,1,264.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,MnPrv,NA,0,10,2008,WD,Normal,11.779136168550774
1329,50,RM,60.0,9.25349564229011,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493.0,Unf,0.0,1017,1510.0,GasW,Ex,Y,SBrkr,1584.0,1208.0,0,2792.0,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920,Unf,2,520.0,Fa,TA,Y,0.0,245.42835700255188,0,0,480,0,NA,MnPrv,Shed,1150,6,2008,WD,Normal,12.45293662970407
1330,60,RL,63.0,9.114379980830272,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,935,935.0,GasA,Gd,Y,SBrkr,955.0,677.0,0,1632.0,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998,Fin,2,462.0,TA,TA,Y,0.0,28.0,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,12.081081821061819
1331,20,RL,85.0,9.210440366976517,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,1588,1588.0,GasA,Ex,Y,SBrkr,1588.0,0.0,0,1588.0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,825.0,TA,TA,Y,144.0,45.0,0,0,0,0,NA,NA,NA,0,12,2007,WD,Normal,12.33270970174018
1332,80,RL,55.0,9.285540604539118,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483.0,Unf,0.0,428,911.0,GasA,Gd,Y,SBrkr,954.0,0.0,0,954.0,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1976,Unf,2,576.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,11.794345471549745
1333,20,RL,67.0,9.09133158539398,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,0.0,126,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0,816.0,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958,Unf,1,288.0,Fa,Fa,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,11.51293546492023
1334,50,RM,60.0,8.881975184248867,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,803,803.0,GasA,Ex,Y,SBrkr,803.0,557.0,0,1360.0,0,0,1,1,2,1,Gd,6,Typ,0,NA,Detchd,1951,Unf,1,297.0,TA,TA,Y,0.0,65.0,190,0,0,0,NA,MnPrv,NA,0,7,2006,WD,Normal,11.74006900564972
1335,160,RM,24.0,7.7702232041587855,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765.0,Unf,0.0,0,765.0,GasA,TA,Y,SBrkr,765.0,600.0,0,1365.0,0,0,1,1,3,1,TA,7,Min1,0,NA,Attchd,1970,Unf,2,440.0,TA,TA,Y,0.0,36.0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,11.736077016252437
1336,20,RL,80.0,9.174816815907135,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686.0,Unf,0.0,664,1350.0,GasA,TA,Y,SBrkr,1334.0,0.0,0,1334.0,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977,RFn,2,630.0,TA,TA,Y,0.0,16.0,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,12.031129798974042
1337,90,RL,87.0,9.132054453577638,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1656,1656.0,GasA,TA,Y,SBrkr,1656.0,0.0,0,1656.0,0,0,2,0,4,2,TA,8,Typ,0,NA,Detchd,1973,Unf,2,506.0,TA,TA,Y,0.0,211.0,0,0,0,0,NA,NA,NA,0,11,2008,WD,Normal,11.813037464800539
1338,30,RM,137.49536390746675,8.323365694436081,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,693,693.0,Grav,Fa,N,FuseA,693.0,0.0,0,693.0,0,0,1,0,2,1,Fa,4,Typ,0,NA,NA,1980,NA,0,0.0,NA,NA,N,0.0,20.0,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,10.868587496017359
1339,60,RL,95.0,9.506808731708581,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,0.0,216,916.0,GasA,Ex,Y,SBrkr,920.0,941.0,0,1861.0,1,0,2,1,3,1,Gd,8,Typ,0,NA,BuiltIn,2002,RFn,2,492.0,TA,TA,Y,146.0,91.0,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,12.206077645517674
1340,20,RL,120.0,9.165447603085447,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360.0,Unf,0.0,504,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0,864.0,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1972,RFn,1,288.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,11.763691965388299
1341,20,RL,70.0,9.023408202624545,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,858,858.0,GasA,TA,Y,SBrkr,872.0,0.0,0,872.0,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1974,Unf,4,480.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,GdWo,NA,0,6,2007,WD,Normal,11.719947764402807
1342,20,RL,66.0,9.524859098381523,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814.0,Unf,0.0,300,1114.0,GasA,Ex,Y,SBrkr,1114.0,0.0,0,1114.0,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,2004,Unf,2,576.0,TA,TA,Y,0.0,78.0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,11.951186847493476
1343,60,RL,70.0,9.145908511816794,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1284,1284.0,GasA,Ex,Y,SBrkr,1284.0,885.0,0,2169.0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002,RFn,2,647.0,TA,TA,Y,192.0,87.0,0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,12.339295865674435
1344,50,RL,57.0,8.930494185292178,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,896,896.0,GasA,Gd,Y,SBrkr,1172.0,741.0,0,1913.0,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929,Unf,2,342.0,Fa,Fa,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,12.083910661257521
1345,60,RL,85.0,9.315060682746585,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728,728.0,GasA,Ex,Y,SBrkr,728.0,728.0,0,1456.0,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006,Fin,2,440.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,7,2007,New,Partial,11.95655945119582
1346,30,RM,50.0,8.699681400989514,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250.0,Unf,0.0,710,960.0,GasA,Gd,Y,FuseA,960.0,0.0,0,960.0,0,0,1,0,2,1,Fa,5,Typ,0,NA,Detchd,1997,Unf,1,308.0,TA,TA,Y,0.0,0.0,168,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,11.59451466851004
1347,20,RL,80.0,9.941842506412591,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,297.0,Rec,68.0,1203,1568.0,GasA,TA,Y,SBrkr,2156.0,0.0,0,2156.0,0,0,2,0,3,1,TA,9,Typ,1,Gd,Attchd,1968,RFn,2,508.0,Gd,TA,Y,0.0,80.0,0,290,0,0,NA,NA,NA,0,6,2006,WD,Normal,12.47801017053037
1348,20,RL,93.0,9.636065519091707,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80.0,Unf,0.0,1652,1732.0,GasA,Ex,Y,SBrkr,1776.0,0.0,0,1776.0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,Fin,3,712.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,5,2007,New,Partial,12.554840409959793
